SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,CAT,WIND,PRES
,Year,,,,,,,degrees_north,degrees_east,1,kts,mb
2023271N16316,2023,66,NA,NA,RINA,20231001000000,TS,23.0,-52.2,0,35,1005
2023271N16316,2023,66,NA,NA,RINA,20231001030000,TS,23.4,-52.8,0,35,1005
2023271N16316,2023,66,NA,NA,RINA,20231001060000,TS,23.8,-53.3,0,35,1005
2023271N16316,2023,66,NA,NA,RINA,20231001090000,TS,24.3,-53.9,0,35,1006
2023271N16316,2023,66,NA,NA,RINA,20231001120000,TS,24.8,-54.4,0,35,1006
2023271N16316,2023,66,NA,NA,RINA,20231001150000,TS,25.3,-54.9,-1,33,1007
2023271N16316,2023,66,NA,NA,RINA,20231001180000,DS,25.8,-55.3,-3,30,1007
2023271N16316,2023,66,NA,NA,RINA,20231001210000,DS,26.3,-55.5,-3,30,1008
2023271N16316,2023,66,NA,NA,RINA,20231002000000,DS,26.7,-55.6,-3,30,1008
2023273N16073,2023,67,NI,AS,UNNAMED,20230930030000,TS,,,-5,,
2023273N16073,2023,67,NI,AS,UNNAMED,20230930060000,TS,,,-5,,
2023273N16073,2023,67,NI,AS,UNNAMED,20230930090000,TS,,,-5,,
2023273N16073,2023,67,NI,AS,UNNAMED,20230930120000,TS,,,-5,,
2023273N16073,2023,67,NI,AS,UNNAMED,20230930150000,TS,,,-5,,
2023273N16073,2023,67,NI,AS,UNNAMED,20230930180000,TS,,,-5,,
2023273N16073,2023,67,NI,AS,UNNAMED,20230930210000,TS,,,-5,,
2023273N16073,2023,67,NI,AS,UNNAMED,20231001000000,TS,,,-5,,
2023276N11254,2023,68,EP,MM,LIDIA,20231003000000,TS,11.2,-105.8,-1,30,1007
2023276N11254,2023,68,EP,MM,LIDIA,20231003030000,TS,11.3,-106.1,-1,33,1007
2023276N11254,2023,68,EP,MM,LIDIA,20231003060000,TS,11.5,-106.4,0,35,1006
2023276N11254,2023,68,EP,MM,LIDIA,20231003090000,TS,11.7,-106.7,0,35,1006
2023276N11254,2023,68,EP,MM,LIDIA,20231003120000,TS,11.9,-107.0,0,35,1005
2023276N11254,2023,68,EP,MM,LIDIA,20231003150000,TS,12.2,-107.2,0,35,1005
2023276N11254,2023,68,EP,MM,LIDIA,20231003180000,TS,12.5,-107.4,0,35,1005
2023276N11254,2023,68,EP,MM,LIDIA,20231003210000,TS,12.8,-107.6,0,35,1005
2023276N11254,2023,68,EP,MM,LIDIA,20231004000000,TS,13.2,-107.8,0,35,1005
2023276N11254,2023,68,EP,MM,LIDIA,20231004030000,TS,13.5,-108.0,0,38,1004
2023276N11254,2023,68,EP,MM,LIDIA,20231004060000,TS,13.9,-108.2,0,40,1003
2023276N11254,2023,68,EP,MM,LIDIA,20231004090000,TS,14.3,-108.4,0,43,1002
2023276N11254,2023,68,EP,MM,LIDIA,20231004120000,TS,14.6,-108.6,0,45,1001
2023276N11254,2023,68,EP,MM,LIDIA,20231004150000,TS,14.9,-108.7,0,45,1001
2023276N11254,2023,68,EP,MM,LIDIA,20231004180000,TS,15.1,-108.8,0,45,1001
2023276N11254,2023,68,EP,MM,LIDIA,20231004210000,TS,15.3,-108.9,0,45,1001
2023276N11254,2023,68,EP,MM,LIDIA,20231005000000,TS,15.4,-109.0,0,45,1001
2023276N11254,2023,68,EP,MM,LIDIA,20231005030000,TS,15.5,-109.1,0,45,1001
2023276N11254,2023,68,EP,MM,LIDIA,20231005060000,TS,15.6,-109.2,0,45,1001
2023276N11254,2023,68,EP,MM,LIDIA,20231005090000,TS,15.7,-109.3,0,48,1000
2023276N11254,2023,68,EP,MM,LIDIA,20231005120000,TS,15.8,-109.4,0,50,999
2023276N11254,2023,68,EP,MM,LIDIA,20231005150000,TS,15.9,-109.5,0,50,999
2023276N11254,2023,68,EP,MM,LIDIA,20231005180000,TS,15.9,-109.6,0,50,999
2023276N11254,2023,68,EP,MM,LIDIA,20231005210000,TS,15.9,-109.7,0,53,998
2023276N11254,2023,68,EP,MM,LIDIA,20231006000000,TS,16.0,-109.8,0,55,996
2023276N11254,2023,68,EP,MM,LIDIA,20231006030000,TS,16.0,-109.9,0,58,993
2023276N11254,2023,68,EP,MM,LIDIA,20231006060000,TS,16.1,-110.1,0,60,990
2023276N11254,2023,68,EP,MM,LIDIA,20231006090000,TS,16.2,-110.3,0,60,991
2023276N11254,2023,68,EP,MM,LIDIA,20231006120000,TS,16.2,-110.5,0,60,991
2023276N11254,2023,68,EP,MM,LIDIA,20231006150000,TS,16.2,-110.7,0,60,991
2023276N11254,2023,68,EP,MM,LIDIA,20231006180000,TS,16.2,-110.9,0,60,991
2023276N11254,2023,68,EP,MM,LIDIA,20231006210000,TS,16.2,-111.1,0,58,993
2023276N11254,2023,68,EP,MM,LIDIA,20231007000000,TS,16.2,-111.3,0,55,994
2023276N11254,2023,68,EP,MM,LIDIA,20231007030000,TS,16.2,-111.5,0,55,995
2023276N11254,2023,68,EP,MM,LIDIA,20231007060000,TS,16.1,-111.7,0,55,995
2023276N11254,2023,68,EP,MM,LIDIA,20231007090000,TS,16.0,-111.9,0,55,995
2023276N11254,2023,68,EP,MM,LIDIA,20231007120000,TS,16.0,-112.0,0,55,995
2023276N11254,2023,68,EP,MM,LIDIA,20231007150000,TS,16.0,-112.1,0,55,995
2023276N11254,2023,68,EP,MM,LIDIA,20231007180000,TS,16.0,-112.2,0,55,995
2023276N11254,2023,68,EP,MM,LIDIA,20231007210000,TS,16.0,-112.3,0,58,993
2023276N11254,2023,68,EP,MM,LIDIA,20231008000000,TS,16.0,-112.4,0,60,990
2023276N11254,2023,68,EP,MM,LIDIA,20231008030000,TS,16.1,-112.5,0,60,990
2023276N11254,2023,68,EP,MM,LIDIA,20231008060000,TS,16.3,-112.6,0,60,990
2023276N11254,2023,68,EP,MM,LIDIA,20231008090000,TS,16.5,-112.7,0,60,990
2023276N11254,2023,68,EP,MM,LIDIA,20231008120000,TS,16.7,-112.8,0,60,990
2023276N11254,2023,68,EP,MM,LIDIA,20231008150000,TS,17.0,-112.8,0,60,990
2023276N11254,2023,68,EP,MM,LIDIA,20231008180000,TS,17.3,-112.8,0,60,990
2023276N11254,2023,68,EP,MM,LIDIA,20231008210000,TS,17.6,-112.8,0,60,990
2023276N11254,2023,68,EP,MM,LIDIA,20231009000000,TS,17.8,-112.7,0,60,990
2023276N11254,2023,68,EP,MM,LIDIA,20231009030000,TS,18.0,-112.6,0,58,991
2023276N11254,2023,68,EP,MM,LIDIA,20231009060000,TS,18.1,-112.4,0,55,992
2023276N11254,2023,68,EP,MM,LIDIA,20231009090000,TS,18.1,-112.2,0,55,992
2023276N11254,2023,68,EP,MM,LIDIA,20231009120000,TS,18.1,-112.0,0,55,992
2023276N11254,2023,68,EP,MM,LIDIA,20231009150000,TS,17.9,-111.7,0,60,989
2023276N11254,2023,68,EP,MM,LIDIA,20231009180000,TS,17.8,-111.4,1,65,985
2023276N11254,2023,68,EP,MM,LIDIA,20231009210000,TS,17.9,-111.0,1,68,983
2023276N11254,2023,68,EP,MM,LIDIA,20231010000000,TS,18.1,-110.6,1,70,981
2023276N11254,2023,68,EP,MM,LIDIA,20231010030000,TS,18.2,-110.2,1,73,980
2023276N11254,2023,68,EP,MM,LIDIA,20231010060000,TS,18.4,-109.7,1,75,979
2023276N11254,2023,68,EP,MM,LIDIA,20231010090000,TS,18.6,-109.1,1,78,976
2023276N11254,2023,68,EP,MM,LIDIA,20231010120000,TS,18.8,-108.5,1,80,973
2023276N11254,2023,68,EP,MM,LIDIA,20231010150000,TS,19.0,-107.8,2,93,963
2023276N11254,2023,68,EP,MM,LIDIA,20231010180000,TS,19.3,-107.1,3,105,952
2023276N11254,2023,68,EP,MM,LIDIA,20231010210000,TS,19.6,-106.3,4,113,947
2023276N11254,2023,68,EP,MM,LIDIA,20231011000000,TS,20.1,-105.5,4,120,942
2023276N11254,2023,68,EP,MM,LIDIA,20231011030000,TS,20.7,-104.6,2,90,968
2023276N11254,2023,68,EP,MM,LIDIA,20231011060000,TS,21.7,-103.5,0,60,994
2023276N11254,2023,68,EP,MM,LIDIA,20231011090000,TS,23.0,-102.1,0,40,999
2023276N11254,2023,68,EP,MM,LIDIA,20231011120000,DS,24.5,-100.5,-3,20,1004
2023279N08157,2023,69,WP,MM,BOLAVEN,20231006000000,DS,8.0,156.5,-3,15,1008
2023279N08157,2023,69,WP,MM,BOLAVEN,20231006030000,DS,8.2,156.4,-3,18,1008
2023279N08157,2023,69,WP,MM,BOLAVEN,20231006060000,MX,9.4,155.3,2,20,1006
2023279N08157,2023,69,WP,MM,BOLAVEN,20231006090000,MX,9.6,155.1,2,20,1006
2023279N08157,2023,69,WP,MM,BOLAVEN,20231006120000,MX,9.7,155.0,2,29,1006
2023279N08157,2023,69,WP,MM,BOLAVEN,20231006150000,MX,9.8,154.9,2,29,1005
2023279N08157,2023,69,WP,MM,BOLAVEN,20231006180000,MX,9.8,154.8,2,20,1004
2023279N08157,2023,69,WP,MM,BOLAVEN,20231006210000,MX,9.9,154.7,2,23,1004
2023279N08157,2023,69,WP,MM,BOLAVEN,20231007000000,TS,9.9,154.4,1,29,1000
2023279N08157,2023,69,WP,MM,BOLAVEN,20231007030000,TS,9.9,154.1,1,29,1000
2023279N08157,2023,69,WP,MM,BOLAVEN,20231007060000,TS,9.9,153.9,1,29,1000
2023279N08157,2023,69,WP,MM,BOLAVEN,20231007090000,TS,9.9,153.7,1,32,999
2023279N08157,2023,69,WP,MM,BOLAVEN,20231007120000,TS,9.9,153.5,2,34,998
2023279N08157,2023,69,WP,MM,BOLAVEN,20231007150000,TS,9.9,153.4,2,34,998
2023279N08157,2023,69,WP,MM,BOLAVEN,20231007180000,TS,9.9,153.2,2,34,998
2023279N08157,2023,69,WP,MM,BOLAVEN,20231007210000,TS,9.9,153.0,2,34,998
2023279N08157,2023,69,WP,MM,BOLAVEN,20231008000000,TS,9.8,152.8,2,34,998
2023279N08157,2023,69,WP,MM,BOLAVEN,20231008030000,TS,9.8,152.6,2,36,997
2023279N08157,2023,69,WP,MM,BOLAVEN,20231008060000,TS,9.8,152.4,2,38,995
2023279N08157,2023,69,WP,MM,BOLAVEN,20231008090000,TS,9.8,152.2,2,41,993
2023279N08157,2023,69,WP,MM,BOLAVEN,20231008120000,TS,9.9,152.0,2,44,990
2023279N08157,2023,69,WP,MM,BOLAVEN,20231008150000,TS,10.0,151.8,2,46,989
2023279N08157,2023,69,WP,MM,BOLAVEN,20231008180000,TS,10.1,151.4,3,48,988
2023279N08157,2023,69,WP,MM,BOLAVEN,20231008210000,TS,10.3,150.9,3,51,987
2023279N08157,2023,69,WP,MM,BOLAVEN,20231009000000,TS,10.6,150.3,3,54,985
2023279N08157,2023,69,WP,MM,BOLAVEN,20231009030000,TS,10.9,149.7,3,54,985
2023279N08157,2023,69,WP,MM,BOLAVEN,20231009060000,TS,11.2,149.2,3,54,985
2023279N08157,2023,69,WP,MM,BOLAVEN,20231009090000,TS,11.5,148.8,3,54,985
2023279N08157,2023,69,WP,MM,BOLAVEN,20231009120000,TS,11.9,148.4,3,54,985
2023279N08157,2023,69,WP,MM,BOLAVEN,20231009150000,TS,12.4,148.0,3,56,983
2023279N08157,2023,69,WP,MM,BOLAVEN,20231009180000,TS,12.9,147.6,3,58,980
2023279N08157,2023,69,WP,MM,BOLAVEN,20231009210000,TS,13.3,147.1,3,63,975
2023279N08157,2023,69,WP,MM,BOLAVEN,20231010000000,TS,13.7,146.6,4,68,970
2023279N08157,2023,69,WP,MM,BOLAVEN,20231010030000,TS,14.0,146.0,4,68,970
2023279N08157,2023,69,WP,MM,BOLAVEN,20231010060000,TS,14.3,145.5,4,68,970
2023279N08157,2023,69,WP,MM,BOLAVEN,20231010090000,TS,14.7,145.2,4,71,968
2023279N08157,2023,69,WP,MM,BOLAVEN,20231010120000,TS,15.1,145.0,4,73,965
2023279N08157,2023,69,WP,MM,BOLAVEN,20231010150000,TS,15.5,144.7,4,83,958
2023279N08157,2023,69,WP,MM,BOLAVEN,20231010180000,TS,16.0,144.5,5,93,950
2023279N08157,2023,69,WP,MM,BOLAVEN,20231010210000,TS,16.5,144.3,5,100,940
2023279N08157,2023,69,WP,MM,BOLAVEN,20231011000000,TS,17.1,144.1,6,106,930
2023279N08157,2023,69,WP,MM,BOLAVEN,20231011030000,TS,17.6,143.8,6,116,920
2023279N08157,2023,69,WP,MM,BOLAVEN,20231011060000,TS,18.1,143.4,6,126,910
2023279N08157,2023,69,WP,MM,BOLAVEN,20231011090000,TS,18.5,143.2,6,129,908
2023279N08157,2023,69,WP,MM,BOLAVEN,20231011120000,TS,18.9,143.0,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231011150000,TS,19.3,142.9,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231011180000,TS,19.7,142.8,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231011210000,TS,20.1,142.8,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231012000000,TS,20.6,143.0,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231012030000,TS,21.2,143.2,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231012060000,TS,21.8,143.5,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231012090000,TS,22.2,143.8,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231012120000,TS,22.6,144.2,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231012150000,TS,23.3,144.7,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231012180000,TS,24.0,145.3,6,132,905
2023279N08157,2023,69,WP,MM,BOLAVEN,20231012210000,TS,24.7,146.1,6,124,913
2023279N08157,2023,69,WP,MM,BOLAVEN,20231013000000,TS,25.4,146.9,6,116,920
2023279N08157,2023,69,WP,MM,BOLAVEN,20231013030000,TS,26.2,147.7,6,109,928
2023279N08157,2023,69,WP,MM,BOLAVEN,20231013060000,TS,27.2,148.6,6,101,935
2023279N08157,2023,69,WP,MM,BOLAVEN,20231013090000,TS,28.3,149.7,6,97,940
2023279N08157,2023,69,WP,MM,BOLAVEN,20231013120000,TS,29.4,150.9,5,93,945
2023279N08157,2023,69,WP,MM,BOLAVEN,20231013150000,TS,30.5,152.1,5,85,950
2023279N08157,2023,69,WP,MM,BOLAVEN,20231013180000,TS,31.6,153.4,4,77,955
2023279N08157,2023,69,WP,MM,BOLAVEN,20231013210000,TS,32.8,155.0,4,73,958
2023279N08157,2023,69,WP,MM,BOLAVEN,20231014000000,TS,34.2,156.8,4,68,960
2023279N08157,2023,69,WP,MM,BOLAVEN,20231014030000,TS,35.7,158.6,4,66,961
2023279N08157,2023,69,WP,MM,BOLAVEN,20231014060000,MX,37.2,160.5,4,64,962
2023279N08157,2023,69,WP,MM,BOLAVEN,20231014090000,MX,38.7,162.4,4,61,964
2023279N08157,2023,69,WP,MM,BOLAVEN,20231014120000,MX,40.2,164.4,3,58,965
2023279N08157,2023,69,WP,MM,BOLAVEN,20231014150000,MX,41.8,166.4,3,58,963
2023279N08157,2023,69,WP,MM,BOLAVEN,20231014180000,ET,43.1,168.4,9,58,960
2023279N08157,2023,69,WP,MM,BOLAVEN,20231014210000,ET,43.8,170.3,9,58,960
2023279N08157,2023,69,WP,MM,BOLAVEN,20231015000000,ET,44.2,172.0,9,58,960
2023279N08157,2023,69,WP,MM,BOLAVEN,20231015030000,ET,44.6,173.3,9,58,960
2023279N08157,2023,69,WP,MM,BOLAVEN,20231015060000,ET,45.0,174.8,9,58,960
2023279N08157,2023,69,WP,MM,BOLAVEN,20231015090000,ET,45.3,177.0,9,56,963
2023279N08157,2023,69,WP,MM,BOLAVEN,20231015120000,ET,45.5,179.3,9,54,965
2023279N08157,2023,69,EP,CP,BOLAVEN,20231015150000,ET,45.7,-178.9,9,54,965
2023279N08157,2023,69,EP,CP,BOLAVEN,20231015180000,ET,45.8,182.7,9,54,965
2023279N08157,2023,69,EP,CP,BOLAVEN,20231015210000,ET,45.6,-175.8,9,54,965
2023279N08157,2023,69,EP,CP,BOLAVEN,20231016000000,ET,45.3,186.0,9,54,965
2023279N08157,2023,69,EP,CP,BOLAVEN,20231016030000,ET,44.9,-171.6,9,51,968
2023279N08157,2023,69,EP,CP,BOLAVEN,20231016060000,ET,44.4,190.8,9,48,970
2023279N08157,2023,69,EP,CP,BOLAVEN,20231016090000,ET,43.9,-167.2,9,46,971
2023279N08157,2023,69,EP,CP,BOLAVEN,20231016120000,ET,43.3,194.6,9,44,972
2023281N14260,2023,70,EP,MM,MAX,20231008000000,DS,13.8,-99.9,-3,25,1007
2023281N14260,2023,70,EP,MM,MAX,20231008030000,DS,14.0,-100.3,-3,25,1007
2023281N14260,2023,70,EP,MM,MAX,20231008060000,DS,14.3,-100.6,-3,25,1007
2023281N14260,2023,70,EP,MM,MAX,20231008090000,DS,14.6,-100.9,-3,28,1007
2023281N14260,2023,70,EP,MM,MAX,20231008120000,DS,14.9,-101.2,-3,30,1006
2023281N14260,2023,70,EP,MM,MAX,20231008150000,DS,15.2,-101.4,-3,30,1006
2023281N14260,2023,70,EP,MM,MAX,20231008180000,TS,15.5,-101.5,-1,30,1005
2023281N14260,2023,70,EP,MM,MAX,20231008210000,TS,15.8,-101.6,0,35,1003
2023281N14260,2023,70,EP,MM,MAX,20231009000000,TS,16.1,-101.6,0,40,1001
2023281N14260,2023,70,EP,MM,MAX,20231009030000,TS,16.3,-101.6,0,45,999
2023281N14260,2023,70,EP,MM,MAX,20231009060000,TS,16.5,-101.5,0,50,997
2023281N14260,2023,70,EP,MM,MAX,20231009090000,TS,16.7,-101.4,0,53,996
2023281N14260,2023,70,EP,MM,MAX,20231009120000,TS,16.9,-101.3,0,55,994
2023281N14260,2023,70,EP,MM,MAX,20231009150000,TS,17.1,-101.2,0,58,992
2023281N14260,2023,70,EP,MM,MAX,20231009180000,TS,17.3,-101.1,0,60,990
2023281N14260,2023,70,EP,MM,MAX,20231009210000,TS,17.6,-101.0,0,48,995
2023281N14260,2023,70,EP,MM,MAX,20231010000000,TS,17.9,-100.8,0,35,1000
2023284N10330,2023,71,NA,NA,SEAN,20231010180000,TS,9.6,-30.2,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231010210000,TS,9.7,-30.8,-1,33,1007
2023284N10330,2023,71,NA,NA,SEAN,20231011000000,TS,9.8,-31.4,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231011030000,TS,9.9,-32.0,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231011060000,TS,10.1,-32.6,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231011090000,TS,10.4,-33.2,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231011120000,TS,10.7,-33.7,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231011150000,TS,11.0,-34.2,-1,33,1007
2023284N10330,2023,71,NA,NA,SEAN,20231011180000,TS,11.3,-34.7,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231011210000,TS,11.6,-35.2,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231012000000,TS,11.8,-35.6,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231012030000,TS,12.0,-36.0,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231012060000,TS,12.3,-36.4,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231012090000,TS,12.5,-36.8,-1,33,1007
2023284N10330,2023,71,NA,NA,SEAN,20231012120000,TS,12.8,-37.1,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231012150000,TS,13.1,-37.4,0,38,1006
2023284N10330,2023,71,NA,NA,SEAN,20231012180000,TS,13.3,-37.8,0,40,1005
2023284N10330,2023,71,NA,NA,SEAN,20231012210000,TS,13.5,-38.4,0,40,1005
2023284N10330,2023,71,NA,NA,SEAN,20231013000000,TS,13.7,-39.0,0,40,1005
2023284N10330,2023,71,NA,NA,SEAN,20231013030000,TS,13.9,-39.6,0,40,1005
2023284N10330,2023,71,NA,NA,SEAN,20231013060000,TS,14.0,-40.1,0,40,1005
2023284N10330,2023,71,NA,NA,SEAN,20231013090000,TS,14.1,-40.7,0,38,1006
2023284N10330,2023,71,NA,NA,SEAN,20231013120000,TS,14.3,-41.2,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231013150000,TS,14.5,-41.7,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231013180000,TS,14.6,-42.2,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231013210000,TS,14.7,-42.5,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231014000000,TS,14.9,-42.7,0,35,1006
2023284N10330,2023,71,NA,NA,SEAN,20231014030000,TS,15.1,-43.0,-1,33,1007
2023284N10330,2023,71,NA,NA,SEAN,20231014060000,TS,15.3,-43.3,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231014090000,TS,15.5,-43.6,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231014120000,TS,15.8,-43.9,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231014150000,TS,16.0,-44.2,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231014180000,TS,16.3,-44.5,-1,30,1007
2023284N10330,2023,71,NA,NA,SEAN,20231014210000,TS,16.5,-44.8,-1,30,1008
2023284N10330,2023,71,NA,NA,SEAN,20231015000000,TS,16.8,-45.1,-1,30,1008
2023284N10330,2023,71,NA,NA,SEAN,20231015030000,TS,17.1,-45.4,-1,30,1009
2023284N10330,2023,71,NA,NA,SEAN,20231015060000,TS,17.3,-45.8,-1,30,1009
2023284N10330,2023,71,NA,NA,SEAN,20231015090000,TS,17.5,-46.2,-1,28,1010
2023284N10330,2023,71,NA,NA,SEAN,20231015120000,DS,17.6,-46.6,-3,25,1010
2023284N10330,2023,71,NA,NA,SEAN,20231015150000,DS,17.8,-47.1,-3,25,1010
2023284N10330,2023,71,NA,NA,SEAN,20231015180000,DS,17.9,-47.6,-3,25,1010
2023284N10330,2023,71,NA,NA,SEAN,20231015210000,DS,18.0,-48.1,-3,25,1011
2023284N10330,2023,71,NA,NA,SEAN,20231016000000,DS,18.1,-48.6,-3,25,1011
2023284N10330,2023,71,NA,NA,SEAN,20231016030000,DS,18.2,-49.2,-3,25,1011
2023284N10330,2023,71,NA,NA,SEAN,20231016060000,DS,18.2,-49.8,-3,25,1011
2023284N10330,2023,71,NA,NA,SEAN,20231016090000,DS,18.2,-50.4,-3,23,1011
2023284N10330,2023,71,NA,NA,SEAN,20231016120000,DS,18.3,-51.0,-3,20,1011
2023284N10330,2023,71,NA,NA,SEAN,20231016150000,DS,18.4,-51.6,-3,20,1011
2023284N10330,2023,71,NA,NA,SEAN,20231016180000,DS,18.4,-52.2,-3,20,1011
2023289N15111,2023,72,WP,MM,SANBA,20231015180000,DS,14.6,110.5,-3,15,1010
2023289N15111,2023,72,WP,MM,SANBA,20231015210000,DS,14.6,110.6,-3,18,1009
2023289N15111,2023,72,WP,MM,SANBA,20231016000000,DS,14.7,110.7,-3,20,1007
2023289N15111,2023,72,WP,MM,SANBA,20231016030000,DS,14.8,110.8,-3,20,1003
2023289N15111,2023,72,WP,MM,SANBA,20231016060000,DS,14.9,110.9,-3,20,999
2023289N15111,2023,72,WP,MM,SANBA,20231016090000,DS,15.0,111.0,-3,20,1000
2023289N15111,2023,72,WP,MM,SANBA,20231016120000,DS,15.1,111.1,-3,20,1000
2023289N15111,2023,72,WP,MM,SANBA,20231016150000,DS,15.2,111.0,-3,20,1000
2023289N15111,2023,72,WP,MM,SANBA,20231016180000,DS,15.3,110.8,-3,20,1000
2023289N15111,2023,72,WP,MM,SANBA,20231016210000,DS,15.3,110.7,-3,23,999
2023289N15111,2023,72,WP,MM,SANBA,20231017000000,TS,15.7,110.4,1,25,1004
2023289N15111,2023,72,WP,MM,SANBA,20231017030000,TS,15.8,110.2,1,25,1004
2023289N15111,2023,72,WP,MM,SANBA,20231017060000,TS,15.9,110.1,1,25,1004
2023289N15111,2023,72,WP,MM,SANBA,20231017090000,TS,16.0,110.0,1,25,1004
2023289N15111,2023,72,WP,MM,SANBA,20231017120000,TS,16.2,109.9,1,25,1004
2023289N15111,2023,72,WP,MM,SANBA,20231017150000,TS,16.3,109.8,1,27,1003
2023289N15111,2023,72,WP,MM,SANBA,20231017180000,TS,16.5,109.8,1,29,1002
2023289N15111,2023,72,WP,MM,SANBA,20231017210000,TS,16.7,109.7,1,29,1002
2023289N15111,2023,72,WP,MM,SANBA,20231018000000,TS,16.9,109.6,1,29,1002
2023289N15111,2023,72,WP,MM,SANBA,20231018030000,TS,17.2,109.4,1,29,1002
2023289N15111,2023,72,WP,MM,SANBA,20231018060000,TS,17.6,109.1,2,34,1000
2023289N15111,2023,72,WP,MM,SANBA,20231018090000,TS,17.9,108.9,2,34,1000
2023289N15111,2023,72,WP,MM,SANBA,20231018120000,TS,18.1,108.8,2,38,998
2023289N15111,2023,72,WP,MM,SANBA,20231018150000,TS,18.3,108.7,2,38,998
2023289N15111,2023,72,WP,MM,SANBA,20231018180000,TS,18.5,108.6,2,38,998
2023289N15111,2023,72,WP,MM,SANBA,20231018210000,TS,18.8,108.6,2,38,998
2023289N15111,2023,72,WP,MM,SANBA,20231019000000,TS,19.1,108.6,2,38,998
2023289N15111,2023,72,WP,MM,SANBA,20231019030000,TS,19.4,108.7,2,38,998
2023289N15111,2023,72,WP,MM,SANBA,20231019060000,TS,19.9,108.8,2,38,998
2023289N15111,2023,72,WP,MM,SANBA,20231019090000,TS,20.5,109.0,2,44,995
2023289N15111,2023,72,WP,MM,SANBA,20231019120000,TS,20.9,109.2,3,48,990
2023289N15111,2023,72,WP,MM,SANBA,20231019150000,TS,21.1,109.3,3,48,990
2023289N15111,2023,72,WP,MM,SANBA,20231019180000,TS,21.3,109.4,3,48,990
2023289N15111,2023,72,WP,MM,SANBA,20231019210000,TS,21.4,109.6,2,44,995
2023289N15111,2023,72,WP,MM,SANBA,20231020000000,TS,21.3,109.7,2,44,995
2023289N15111,2023,72,WP,MM,SANBA,20231020030000,TS,21.0,109.7,2,38,998
2023289N15111,2023,72,WP,MM,SANBA,20231020060000,TS,20.6,109.8,2,34,1000
2023289N15111,2023,72,WP,MM,SANBA,20231020090000,TS,20.2,109.7,1,29,1005
2023289N15111,2023,72,WP,MM,SANBA,20231020120000,TS,19.9,109.6,1,25,1010
2023289N15111,2023,72,WP,MM,SANBA,20231020150000,TS,19.8,109.4,1,25,1010
2023289N15111,2023,72,WP,MM,SANBA,20231020180000,TS,19.7,109.3,1,25,1010
2023289N15111,2023,72,WP,MM,SANBA,20231020210000,TS,19.6,109.2,1,25,1012
2023289N15111,2023,72,WP,MM,SANBA,20231021000000,DS,19.9,108.2,-3,20,1010
2023290N12256,2023,73,EP,MM,NORMA,20231017060000,DS,12.4,-104.4,-3,30,1005
2023290N12256,2023,73,EP,MM,NORMA,20231017090000,DS,12.6,-105.1,-3,30,1005
2023290N12256,2023,73,EP,MM,NORMA,20231017120000,TS,12.7,-105.8,-1,30,1005
2023290N12256,2023,73,EP,MM,NORMA,20231017150000,TS,12.8,-106.4,-1,33,1005
2023290N12256,2023,73,EP,MM,NORMA,20231017180000,TS,12.9,-106.9,0,35,1004
2023290N12256,2023,73,EP,MM,NORMA,20231017210000,TS,13.1,-107.3,0,40,1002
2023290N12256,2023,73,EP,MM,NORMA,20231018000000,TS,13.4,-107.6,0,45,1000
2023290N12256,2023,73,EP,MM,NORMA,20231018030000,TS,13.6,-107.8,0,50,998
2023290N12256,2023,73,EP,MM,NORMA,20231018060000,TS,13.9,-107.8,0,55,995
